User ID : 118769912 , Lattitute : 31.6, Longitute : 130.55
User ID : 71168401 , Lattitute : 33.58087384, Longitute : 130.34249245
User ID : 71168401 , Lattitute : 33.583349, Longitute : 130.35962523
User ID : 71168401 , Lattitute : 33.58087384, Longitute : 130.34249245
User ID : 71168401 , Lattitute : 33.583349, Longitute : 130.35962523
User ID : 71168401 , Lattitute : 33.58166383, Longitute : 130.36438207
User ID : 71168401 , Lattitute : 33.583349, Longitute : 130.35962523
User ID : 71168401 , Lattitute : 33.315325, Longitute : 130.570873
User ID : 71168401 , Lattitute : 33.53180621, Longitute : 130.49406799
User ID : 71168401 , Lattitute : 33.583349, Longitute : 130.35962523
User ID : 102313740 , Lattitute : 35.728228, Longitute : 139.714008
User ID : 102313740 , Lattitute : 35.73071325, Longitute : 139.71393788
User ID : 102313740 , Lattitute : 35.903423, Longitute : 139.62625
User ID : 102313740 , Lattitute : 35.67314401, Longitute : 139.77060176
User ID : 102313740 , Lattitute : 35.66564924, Longitute : 139.75605011
User ID : 102313740 , Lattitute : 35.728228, Longitute : 139.714008
User ID : 102313740 , Lattitute : 35.62503326, Longitute : 139.77675242
User ID : 102313740 , Lattitute : 35.62889976, Longitute : 139.74126511
User ID : 102313740 , Lattitute : 35.6296015, Longitute : 139.74029711
User ID : 102313740 , Lattitute : 35.62963123, Longitute : 139.74022508
User ID : 102313740 , Lattitute : 35.6287103, Longitute : 139.74017736
User ID : 102313740 , Lattitute : 34.70688872, Longitute : 135.19661688
User ID : 102313740 , Lattitute : 34.70651578, Longitute : 135.19620075
User ID : 102313740 , Lattitute : 34.69640681, Longitute : 135.19847353
User ID : 102313740 , Lattitute : 34.70245282, Longitute : 135.49589733
User ID : 102313740 , Lattitute : 34.69723359, Longitute : 135.48690977
User ID : 102313740 , Lattitute : 34.70365065, Longitute : 135.50138367
User ID : 102313740 , Lattitute : 34.70428438, Longitute : 135.49658309
User ID : 102313740 , Lattitute : 34.70561029, Longitute : 135.49846552
User ID : 102313740 , Lattitute : 34.69323287, Longitute : 135.19295411
User ID : 102313740 , Lattitute : 34.70297635, Longitute : 135.50205722
User ID : 102313740 , Lattitute : 34.692843, Longitute : 135.198227
User ID : 102313740 , Lattitute : 34.69629917, Longitute : 135.19615959
User ID : 102313740 , Lattitute : 34.6959716, Longitute : 135.19491613
User ID : 102313740 , Lattitute : 34.694677, Longitute : 135.208498
User ID : 102313740 , Lattitute : 35.89509079, Longitute : 139.6307373
User ID : 102313740 , Lattitute : 35.89505603, Longitute : 139.63380575
User ID : 102313740 , Lattitute : 35.89379955, Longitute : 139.6336904
User ID : 102313740 , Lattitute : 35.89358142, Longitute : 139.63380993
User ID : 102313740 , Lattitute : 35.55123817, Longitute : 139.78747266
User ID : 102313740 , Lattitute : 42.73215981, Longitute : 143.21289545
User ID : 102313740 , Lattitute : 42.73222014, Longitute : 143.21278951
User ID : 102313740 , Lattitute : 42.7322785, Longitute : 143.21276917
User ID : 102313740 , Lattitute : 42.73216673, Longitute : 143.21279526
User ID : 102313740 , Lattitute : 43.36531879, Longitute : 143.19184781
User ID : 102313740 , Lattitute : 43.36486909, Longitute : 143.19043702
User ID : 102313740 , Lattitute : 36.07832457, Longitute : 140.20604366
User ID : 102313740 , Lattitute : 36.078582, Longitute : 140.20477651
User ID : 145579296 , Lattitute : 13.60895082, Longitute : 100.84764719
User ID : 145579296 , Lattitute : 35.711944, Longitute : 139.798333
User ID : 145579296 , Lattitute : 13.60895082, Longitute : 100.84764719
User ID : 145579296 , Lattitute : 35.6906, Longitute : 139.706
User ID : 145579296 , Lattitute : 35.65859222, Longitute : 139.74546814
User ID : 145579296 , Lattitute : 35.65838434, Longitute : 139.74559583
User ID : 145579296 , Lattitute : 35.70997629, Longitute : 139.8108722
User ID : 145579296 , Lattitute : 35.62658122, Longitute : 139.88670557
User ID : 145579296 , Lattitute : 35.65928359, Longitute : 139.70069973
User ID : 145579296 , Lattitute : 35.62658122, Longitute : 139.88670557
User ID : 145579296 , Lattitute : 35.62676847, Longitute : 139.88789814
User ID : 145579296 , Lattitute : 35.6501141, Longitute : 139.68576583
User ID : 145579296 , Lattitute : 13.60895082, Longitute : 100.84764719
User ID : 145579296 , Lattitute : 13.71468529, Longitute : 100.59409557
User ID : 145579296 , Lattitute : 13.60895082, Longitute : 100.84764719
User ID : 145579296 , Lattitute : 13.60895082, Longitute : 100.84764719
User ID : 145579296 , Lattitute : 13.60895082, Longitute : 100.84764719
User ID : 145579296 , Lattitute : 13.60895082, Longitute : 100.84764719
User ID : 145579296 , Lattitute : 13.609247, Longitute : 100.847585
User ID : 145579296 , Lattitute : 13.60895082, Longitute : 100.84764719
User ID : 145579296 , Lattitute : 13.60895082, Longitute : 100.84764719
User ID : 145579296 , Lattitute : 13.609247, Longitute : 100.847585
User ID : 145579296 , Lattitute : 13.73992702, Longitute : 100.58290243
User ID : 145579296 , Lattitute : 13.739807, Longitute : 100.583022
User ID : 145579296 , Lattitute : 13.66899109, Longitute : 100.61134338
User ID : 145579296 , Lattitute : 13.90894714, Longitute : 100.65289367
User ID : 145579296 , Lattitute : 13.74435394, Longitute : 100.53481641
User ID : 145579296 , Lattitute : 13.74464705, Longitute : 100.53277836
User ID : 145579296 , Lattitute : 13.60895082, Longitute : 100.84764719
User ID : 145579296 , Lattitute : 13.609247, Longitute : 100.847585
User ID : 145579296 , Lattitute : 13.82939778, Longitute : 100.62164476
User ID : 145579296 , Lattitute : 13.73297273, Longitute : 100.57922337
User ID : 145579296 , Lattitute : 13.60872165, Longitute : 100.8469046
User ID : 145579296 , Lattitute : 13.90894714, Longitute : 100.65289367
User ID : 145579296 , Lattitute : 13.74596413, Longitute : 100.50028004
User ID : 145579296 , Lattitute : 13.609075, Longitute : 100.847065
User ID : 145579296 , Lattitute : 13.72967173, Longitute : 100.59504211
User ID : 145579296 , Lattitute : 13.84429, Longitute : 100.65039
User ID : 145579296 , Lattitute : 13.90390612, Longitute : 100.52796151
User ID : 145579296 , Lattitute : 13.90390612, Longitute : 100.52796151
User ID : 145579296 , Lattitute : 13.6004, Longitute : 100.78977
User ID : 145579296 , Lattitute : 12.9333, Longitute : 100.883
User ID : 145579296 , Lattitute : 13.74503006, Longitute : 100.53313879
User ID : 145579296 , Lattitute : 13.78895618, Longitute : 100.69567599
User ID : 145579296 , Lattitute : 13.744417, Longitute : 100.533139
User ID : 145579296 , Lattitute : 13.98911151, Longitute : 100.61802797
User ID : 145579296 , Lattitute : 13.98911151, Longitute : 100.61802797
User ID : 145579296 , Lattitute : 13.98911151, Longitute : 100.61802797
User ID : 145579296 , Lattitute : 13.98911151, Longitute : 100.61802797
User ID : 145579296 , Lattitute : 13.91129396, Longitute : 100.66608279
User ID : 145579296 , Lattitute : 13.73224602, Longitute : 100.58220506
User ID : 145579296 , Lattitute : 13.73755503, Longitute : 100.56035243
User ID : 145579296 , Lattitute : 13.7387703, Longitute : 100.56087877
User ID : 145579296 , Lattitute : 13.77135711, Longitute : 100.57298899
User ID : 145579296 , Lattitute : 13.74125833, Longitute : 100.53050333
User ID : 145579296 , Lattitute : 13.74502914, Longitute : 100.53195594
User ID : 145579296 , Lattitute : 13.74502914, Longitute : 100.53195594
User ID : 145579296 , Lattitute : 13.74502914, Longitute : 100.53195594
User ID : 145579296 , Lattitute : 13.90384923, Longitute : 100.52825066
User ID : 145579296 , Lattitute : 13.90396254, Longitute : 100.52824647
User ID : 145579296 , Lattitute : 37.55142155, Longitute : 126.98818659
User ID : 145579296 , Lattitute : 13.69244619, Longitute : 100.75086266
User ID : 145579296 , Lattitute : 37.55618074, Longitute : 126.93645651
User ID : 145579296 , Lattitute : 13.681111, Longitute : 100.747222
User ID : 145579296 , Lattitute : 13.73479652, Longitute : 100.5828476
User ID : 145579296 , Lattitute : 13.7533598, Longitute : 100.5048294
User ID : 145579296 , Lattitute : 13.9125, Longitute : 100.60666667
User ID : 145579296 , Lattitute : 13.73479652, Longitute : 100.5828476
User ID : 145579296 , Lattitute : 13.73479652, Longitute : 100.5828476
User ID : 145579296 , Lattitute : 13.73481816, Longitute : 100.58299568
User ID : 145579296 , Lattitute : 13.74611566, Longitute : 100.53443046
User ID : 145579296 , Lattitute : 13.74610793, Longitute : 100.53393236
User ID : 145579296 , Lattitute : 13.91728454, Longitute : 100.5477923
User ID : 145579296 , Lattitute : 13.91728454, Longitute : 100.5477923
User ID : 145579296 , Lattitute : 13.74237086, Longitute : 100.52253385
User ID : 145579296 , Lattitute : 13.7304, Longitute : 100.5133
User ID : 145579296 , Lattitute : 13.73144046, Longitute : 100.51323514
User ID : 127462347 , Lattitute : 35.65, Longitute : 139.733
User ID : 127462347 , Lattitute : 35.65, Longitute : 139.733
User ID : 127462347 , Lattitute : 37.51287057, Longitute : 127.10261106
User ID : 127462347 , Lattitute : 35.17077222, Longitute : 136.88160278
User ID : 127462347 , Lattitute : 35.64841549, Longitute : 139.67348032
User ID : 127462347 , Lattitute : 35.63189536, Longitute : 139.71359241
User ID : 127462347 , Lattitute : 35.27785394, Longitute : 139.05298849
User ID : 127462347 , Lattitute : 24.46136278, Longitute : 124.14268421
User ID : 127462347 , Lattitute : 35.66666667, Longitute : 139.72222222
User ID : 127462347 , Lattitute : 35.65, Longitute : 139.733
User ID : 127462347 , Lattitute : 34.7114, Longitute : 135.508
User ID : 127462347 , Lattitute : 35.66205379, Longitute : 139.71266535
User ID : 127462347 , Lattitute : 35.66294708, Longitute : 139.71111209
User ID : 127462347 , Lattitute : 35.65, Longitute : 139.733
User ID : 127462347 , Lattitute : 35.65849106, Longitute : 139.70513809
User ID : 127462347 , Lattitute : 48.863301, Longitute : 2.287061
User ID : 127462347 , Lattitute : 48.87055556, Longitute : 2.33222222
User ID : 127462347 , Lattitute : 35.54497248, Longitute : 139.76898909
User ID : 127462347 , Lattitute : 40.72394, Longitute : -74.00087
User ID : 127462347 , Lattitute : 40.72076997, Longitute : -74.00425892
User ID : 127462347 , Lattitute : 40.7142, Longitute : -74.0064
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 40.7395067, Longitute : -74.0085763
User ID : 127462347 , Lattitute : 40.72195204, Longitute : -74.00442809
User ID : 127462347 , Lattitute : 35.27638889, Longitute : 136.25166667
User ID : 127462347 , Lattitute : 37.525, Longitute : 127.049
User ID : 127462347 , Lattitute : 36.52896823, Longitute : 138.33308881
User ID : 127462347 , Lattitute : 35.66289451, Longitute : 139.71396548
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 35.66147599, Longitute : 139.71311485
User ID : 127462347 , Lattitute : 35.6333, Longitute : 139.65
User ID : 127462347 , Lattitute : 24.35444847, Longitute : 124.24325358
User ID : 127462347 , Lattitute : 24.35444847, Longitute : 124.24325358
User ID : 127462347 , Lattitute : 24.47127892, Longitute : 124.12592959
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 35.66147599, Longitute : 139.71311485
User ID : 127462347 , Lattitute : 35.82537346, Longitute : 138.31259634
User ID : 127462347 , Lattitute : 35.65319201, Longitute : 139.71352803
User ID : 127462347 , Lattitute : 35.64840543, Longitute : 139.67335995
User ID : 127462347 , Lattitute : 35.66147599, Longitute : 139.71311485
User ID : 127462347 , Lattitute : 35.64841549, Longitute : 139.67348032
User ID : 127462347 , Lattitute : 37.52791212, Longitute : 127.0400452
User ID : 127462347 , Lattitute : 35.46521327, Longitute : 138.60244337
User ID : 127462347 , Lattitute : 35.61951382, Longitute : 139.83360653
User ID : 127462347 , Lattitute : 40.723936, Longitute : -74.000894
User ID : 127462347 , Lattitute : 40.74238091, Longitute : -74.0070985
User ID : 127462347 , Lattitute : 40.74238091, Longitute : -74.0070985
User ID : 127462347 , Lattitute : 36.54539386, Longitute : 137.83926157
User ID : 127462347 , Lattitute : 34.67459617, Longitute : 135.49338767
User ID : 127462347 , Lattitute : 35.6583235, Longitute : 139.74583665
User ID : 127462347 , Lattitute : 14.1722222, Longitute : 145.1888889
User ID : 127462347 , Lattitute : 14.14014192, Longitute : 145.14489737
User ID : 127462347 , Lattitute : 14.14014192, Longitute : 145.14489737
User ID : 127462347 , Lattitute : 14.14014192, Longitute : 145.14489737
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 35.66659217, Longitute : 139.73053996
User ID : 127462347 , Lattitute : 35, Longitute : 135.75
User ID : 127462347 , Lattitute : 34.9875, Longitute : 135.75916667
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 35.20661537, Longitute : 139.13181709
User ID : 127462347 , Lattitute : 42.73333333, Longitute : 143.21722222
User ID : 127462347 , Lattitute : 43.17439899, Longitute : 142.80823042
User ID : 127462347 , Lattitute : 43.46093056, Longitute : 142.87491944
User ID : 127462347 , Lattitute : 42.9167, Longitute : 143.2
User ID : 127462347 , Lattitute : 35.65050819, Longitute : 139.67547262
User ID : 127462347 , Lattitute : 35.66147599, Longitute : 139.71232565
User ID : 127462347 , Lattitute : 40.7238197, Longitute : -74.0007477
User ID : 127462347 , Lattitute : 40.7238197, Longitute : -74.0007477
User ID : 127462347 , Lattitute : 40.7587, Longitute : -73.9883
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 35.65886979, Longitute : 139.7050181
User ID : 127462347 , Lattitute : 35.65, Longitute : 139.733
User ID : 127462347 , Lattitute : 35.66283223, Longitute : 139.71178519
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 35.65, Longitute : 139.733
User ID : 127462347 , Lattitute : 26.3961, Longitute : 127.744
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 35.64829654, Longitute : 139.67347754
User ID : 127462347 , Lattitute : 24.47999367, Longitute : 124.12162086
User ID : 127462347 , Lattitute : 24.47999367, Longitute : 124.12162086
User ID : 127462347 , Lattitute : 35.64827367, Longitute : 139.67409835
User ID : 127462347 , Lattitute : 35.62498387, Longitute : 139.24349224
User ID : 127462347 , Lattitute : 30.30478758, Longitute : 130.57553064
User ID : 127462347 , Lattitute : 30.45502219, Longitute : 130.49570228
User ID : 127462347 , Lattitute : 30.38556672, Longitute : 130.43671819
User ID : 127462347 , Lattitute : 30.44502472, Longitute : 130.46750147
User ID : 127462347 , Lattitute : 34.7114, Longitute : 135.508
User ID : 127462347 , Lattitute : 34.64674625, Longitute : 135.5114944
User ID : 127462347 , Lattitute : 51.58978309, Longitute : -0.10373425
User ID : 127462347 , Lattitute : 48.86025591, Longitute : 2.32602851
User ID : 127462347 , Lattitute : 35.64829119, Longitute : 139.67348409
User ID : 127462347 , Lattitute : 35.45735866, Longitute : 139.63119589
User ID : 127462347 , Lattitute : 37.13883774, Longitute : 138.76040054
User ID : 127462347 , Lattitute : 37.06846655, Longitute : 138.63264478
User ID : 127462347 , Lattitute : 35.66222724, Longitute : 139.71272723
User ID : 127462347 , Lattitute : 35.60894125, Longitute : 139.62484838
User ID : 127462347 , Lattitute : 22.27799121, Longitute : 114.16636256
User ID : 127462347 , Lattitute : 35.67558861, Longitute : 139.69964133
User ID : 127462347 , Lattitute : 35.66222724, Longitute : 139.71272723
User ID : 127462347 , Lattitute : 35.67388023, Longitute : 139.7508556
User ID : 127462347 , Lattitute : 40.7647209, Longitute : -73.9710388
User ID : 127462347 , Lattitute : 40.7395058, Longitute : -74.0082932
User ID : 127462347 , Lattitute : 40.722712, Longitute : -73.998159
User ID : 127462347 , Lattitute : 40.7238197, Longitute : -74.0007477
User ID : 127462347 , Lattitute : 35.66222724, Longitute : 139.71272723
User ID : 127462347 , Lattitute : 35.70272402, Longitute : 139.75885248
User ID : 127462347 , Lattitute : 35.70272402, Longitute : 139.75885248
User ID : 127462347 , Lattitute : 35.6626703, Longitute : 139.71283096
User ID : 127462347 , Lattitute : 35.6626703, Longitute : 139.71283096
User ID : 127462347 , Lattitute : 35.6626703, Longitute : 139.71283096
User ID : 127462347 , Lattitute : 35.6626703, Longitute : 139.71283096
User ID : 127462347 , Lattitute : 34.97679627, Longitute : 139.80657179
User ID : 127462347 , Lattitute : 35.64725409, Longitute : 139.67874704
User ID : 127462347 , Lattitute : 35.6626703, Longitute : 139.71283096
User ID : 127462347 , Lattitute : 35.6626703, Longitute : 139.71283096
User ID : 127462347 , Lattitute : 34.4311837, Longitute : 135.24025806
User ID : 127462347 , Lattitute : 34.4311837, Longitute : 135.24025806
User ID : 127462347 , Lattitute : 35.66281872, Longitute : 139.71197608
User ID : 127462347 , Lattitute : 35.68, Longitute : 139.80805556
User ID : 127462347 , Lattitute : 34.4159794, Longitute : 135.39018998
User ID : 127462347 , Lattitute : 34.98554722, Longitute : 135.76012222
User ID : 127462347 , Lattitute : 35.65028542, Longitute : 139.67766245
User ID : 127462347 , Lattitute : 35.65028542, Longitute : 139.67766245
User ID : 127462347 , Lattitute : 36.38001364, Longitute : 140.46545427
User ID : 127462347 , Lattitute : 35.66281872, Longitute : 139.71197608
User ID : 127462347 , Lattitute : 36.87377699, Longitute : 137.48129293
User ID : 127462347 , Lattitute : 35.65028542, Longitute : 139.67766245
User ID : 127462347 , Lattitute : 35.66207539, Longitute : 139.71265164
User ID : 127462347 , Lattitute : 35.64679638, Longitute : 139.67192813
User ID : 127462347 , Lattitute : 25.05732794, Longitute : 121.54789887
User ID : 28068234 , Lattitute : 35.65978938, Longitute : 139.69553947
User ID : 28068234 , Lattitute : 35.65988091, Longitute : 139.70146179
User ID : 28068234 , Lattitute : 35.665485, Longitute : 139.703561
User ID : 28068234 , Lattitute : 35.67725654, Longitute : 139.71955061
User ID : 28068234 , Lattitute : 35.66055346, Longitute : 139.707265
User ID : 28068234 , Lattitute : 35.662376, Longitute : 139.70271
User ID : 28068234 , Lattitute : 35.665485, Longitute : 139.703561
User ID : 28068234 , Lattitute : 35.67725654, Longitute : 139.71955061
User ID : 28068234 , Lattitute : 35.72260737, Longitute : 139.70533526
User ID : 28068234 , Lattitute : 35.66599144, Longitute : 139.70236826
User ID : 28068234 , Lattitute : 35.665485, Longitute : 139.703561
User ID : 28068234 , Lattitute : 35.69535867, Longitute : 139.6972923
User ID : 28068234 , Lattitute : 35.69877908, Longitute : 139.75588515
User ID : 28068234 , Lattitute : 35.65618802, Longitute : 139.70139592
User ID : 28068234 , Lattitute : 35.66447686, Longitute : 139.702878
User ID : 28068234 , Lattitute : 35.64815576, Longitute : 139.7115739
User ID : 28068234 , Lattitute : 35.66542946, Longitute : 139.7393491
User ID : 28068234 , Lattitute : 35.657043, Longitute : 139.698176
User ID : 28068234 , Lattitute : 35.65581712, Longitute : 139.70601843
User ID : 28068234 , Lattitute : 35.67199621, Longitute : 139.71261125
User ID : 28068234 , Lattitute : 35.67725654, Longitute : 139.71955061
User ID : 28068234 , Lattitute : 35.109524, Longitute : 138.91393
User ID : 28068234 , Lattitute : 35.64315834, Longitute : 139.60644773
User ID : 28068234 , Lattitute : 35.665485, Longitute : 139.703561
User ID : 28068234 , Lattitute : 35.658726, Longitute : 139.69908
User ID : 28068234 , Lattitute : 35.686426, Longitute : 139.740348
User ID : 28068234 , Lattitute : 35.67725654, Longitute : 139.71955061
User ID : 28068234 , Lattitute : 35.67018049, Longitute : 139.77377686
User ID : 28068234 , Lattitute : 35.6537798, Longitute : 139.70491782
User ID : 28068234 , Lattitute : 35.665485, Longitute : 139.703561
User ID : 28068234 , Lattitute : 35.66173272, Longitute : 139.70018506
User ID : 28068234 , Lattitute : 35.66154303, Longitute : 139.70014935
User ID : 28068234 , Lattitute : 35.65586659, Longitute : 139.69176292
User ID : 28068234 , Lattitute : 35.65597577, Longitute : 139.69525806
User ID : 28068234 , Lattitute : 35.73022733, Longitute : 139.70897198
User ID : 28068234 , Lattitute : 35.729034, Longitute : 139.709745
User ID : 28068234 , Lattitute : 35.661123, Longitute : 139.708515
User ID : 28068234 , Lattitute : 35.66173327, Longitute : 139.69803393
User ID : 28068234 , Lattitute : 35.66212464, Longitute : 139.69571184
User ID : 28068234 , Lattitute : 35.66245906, Longitute : 139.69698817
User ID : 28068234 , Lattitute : 35.67725654, Longitute : 139.71955061
User ID : 28068234 , Lattitute : 35.66252859, Longitute : 139.69538769
User ID : 28068234 , Lattitute : 35.65802515, Longitute : 139.69877317
User ID : 28068234 , Lattitute : 35.66173272, Longitute : 139.70018506
User ID : 28068234 , Lattitute : 35.661777, Longitute : 139.699839
User ID : 28068234 , Lattitute : 35.665485, Longitute : 139.703561
User ID : 58783718 , Lattitute : 13.74443817, Longitute : 100.54125465
User ID : 58783718 , Lattitute : 13.72429192, Longitute : 100.5786262
User ID : 58783718 , Lattitute : 35.77380365, Longitute : 140.3875063
User ID : 58783718 , Lattitute : 35.688695, Longitute : 139.700602
User ID : 58783718 , Lattitute : 35.67083854, Longitute : 138.57166149
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.61760641, Longitute : 139.64584934
User ID : 44629928 , Lattitute : 35.613875, Longitute : 139.660001
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60811403, Longitute : 139.6693933
User ID : 44629928 , Lattitute : 35.60749074, Longitute : 139.66871455
User ID : 44629928 , Lattitute : 35.64935432, Longitute : 139.74811077
User ID : 44629928 , Lattitute : 35.64367006, Longitute : 139.7339806
User ID : 44629928 , Lattitute : 35.57355584, Longitute : 139.66133433
User ID : 44629928 , Lattitute : 35.60702505, Longitute : 139.65397497
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60702505, Longitute : 139.65397497
User ID : 44629928 , Lattitute : 35.6516572, Longitute : 139.75770193
User ID : 44629928 , Lattitute : 35.65625829, Longitute : 139.75655549
User ID : 44629928 , Lattitute : 35.69850992, Longitute : 139.77305296
User ID : 44629928 , Lattitute : 35.70208413, Longitute : 139.75434453
User ID : 44629928 , Lattitute : 35.69978214, Longitute : 139.75097537
User ID : 44629928 , Lattitute : 35.70170638, Longitute : 139.74495759
User ID : 44629928 , Lattitute : 35.60749074, Longitute : 139.66871455
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60745507, Longitute : 139.65338706
User ID : 44629928 , Lattitute : 35.60691792, Longitute : 139.65342611
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60702505, Longitute : 139.65397497
User ID : 44629928 , Lattitute : 35.60708554, Longitute : 139.73465912
User ID : 44629928 , Lattitute : 35.60702505, Longitute : 139.65397497
User ID : 44629928 , Lattitute : 35.617231, Longitute : 139.677718
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.61224081, Longitute : 139.65364614
User ID : 44629928 , Lattitute : 35.603524, Longitute : 139.645758
User ID : 44629928 , Lattitute : 35.60556842, Longitute : 139.64535118
User ID : 44629928 , Lattitute : 35.60775308, Longitute : 139.64656172
User ID : 44629928 , Lattitute : 35.61079053, Longitute : 139.65091091
User ID : 44629928 , Lattitute : 35.61760641, Longitute : 139.64584934
User ID : 44629928 , Lattitute : 35.608787, Longitute : 139.668617
User ID : 44629928 , Lattitute : 35.61132503, Longitute : 139.67020869
User ID : 44629928 , Lattitute : 35.64832604, Longitute : 139.70330073
User ID : 44629928 , Lattitute : 35.60749074, Longitute : 139.66871455
User ID : 44629928 , Lattitute : 35.607396, Longitute : 139.667687
User ID : 44629928 , Lattitute : 35.60317304, Longitute : 139.65173661
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60741143, Longitute : 139.6616084
User ID : 44629928 , Lattitute : 35.60753294, Longitute : 139.66954681
User ID : 44629928 , Lattitute : 35.60701208, Longitute : 139.66773778
User ID : 44629928 , Lattitute : 35.61760641, Longitute : 139.64584934
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.61360154, Longitute : 139.66626048
User ID : 44629928 , Lattitute : 35.61132503, Longitute : 139.67020869
User ID : 44629928 , Lattitute : 35.64300274, Longitute : 139.73440468
User ID : 44629928 , Lattitute : 35.67701687, Longitute : 139.73704934
User ID : 44629928 , Lattitute : 35.67545839, Longitute : 139.73729345
User ID : 44629928 , Lattitute : 35.66716335, Longitute : 139.73984306
User ID : 44629928 , Lattitute : 35.67201359, Longitute : 139.74133995
User ID : 44629928 , Lattitute : 35.69295978, Longitute : 139.73639488
User ID : 44629928 , Lattitute : 35.73066925, Longitute : 139.70991506
User ID : 44629928 , Lattitute : 35.60749074, Longitute : 139.66871455
User ID : 44629928 , Lattitute : 35.60702505, Longitute : 139.65397497
User ID : 44629928 , Lattitute : 35.61589492, Longitute : 139.67133597
User ID : 44629928 , Lattitute : 35.60317304, Longitute : 139.65173661
User ID : 44629928 , Lattitute : 35.68100645, Longitute : 139.76708739
User ID : 44629928 , Lattitute : 35.67974905, Longitute : 139.76491213
User ID : 44629928 , Lattitute : 35.60702505, Longitute : 139.65397497
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60811403, Longitute : 139.6693933
User ID : 44629928 , Lattitute : 35.61224081, Longitute : 139.65364614
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.73066925, Longitute : 139.70991506
User ID : 44629928 , Lattitute : 35.60749074, Longitute : 139.66871455
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60749074, Longitute : 139.66871455
User ID : 44629928 , Lattitute : 35.73066925, Longitute : 139.70991506
User ID : 44629928 , Lattitute : 35.60702505, Longitute : 139.65397497
User ID : 44629928 , Lattitute : 35.54843152, Longitute : 139.78040725
User ID : 44629928 , Lattitute : 35.55106553, Longitute : 139.78863358
User ID : 44629928 , Lattitute : 35.61589492, Longitute : 139.67133597
User ID : 44629928 , Lattitute : 35.62180049, Longitute : 139.66612315
User ID : 44629928 , Lattitute : 35.62515, Longitute : 139.66188889
User ID : 44629928 , Lattitute : 35.62552892, Longitute : 139.66218144
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.54497248, Longitute : 139.76898909
User ID : 44629928 , Lattitute : 35.25437814, Longitute : 140.01880795
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60811403, Longitute : 139.6693933
User ID : 44629928 , Lattitute : 35.73066925, Longitute : 139.70991506
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60702505, Longitute : 139.65397497
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.60749074, Longitute : 139.66871455
User ID : 44629928 , Lattitute : 35.60702505, Longitute : 139.65397497
User ID : 44629928 , Lattitute : 35.61304999, Longitute : 139.65612738
User ID : 44629928 , Lattitute : 35.60992153, Longitute : 139.65898741
User ID : 44629928 , Lattitute : 35.67503638, Longitute : 139.76344843
User ID : 44629928 , Lattitute : 35.71832672, Longitute : 139.72742532
User ID : 44629928 , Lattitute : 35.719631, Longitute : 139.727132
