User ID : 174831676 , Lattitute : 34.98468348, Longitute : 135.75932005, Tweet Number : 892169370000142337, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市, 京都府 https://t.co/n9vn8TJ7EE
User ID : 1159776650 , Lattitute : 34.4362216, Longitute : 135.24333, Tweet Number : 891098974731587584, Tweet Status : I'm at JR 関西空港駅 in いずみさのし, 大阪府 https://t.co/iU7wLQWi9b
User ID : 117750805 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891098607918735360, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/4FZvIGp8Wl
User ID : 303829676 , Lattitute : 34.21866022, Longitute : 134.0187943, Tweet Number : 891097785998737409, Tweet Status : I'm at 高松空港 - @tak_oficial_fb in 高松市, 香川県 https://t.co/tGrmwlw3Ms
User ID : 390165169 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891096760126492672, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/44pduZ9NH4
User ID : 3244326236 , Lattitute : 33.54746854, Longitute : 133.67422968, Tweet Number : 891096396757172224, Tweet Status : I'm at 高知龍馬空港 in 南国市, 高知県 https://t.co/LEYFP0sCdV
User ID : 265117289 , Lattitute : 38.13827334, Longitute : 140.92926131, Tweet Number : 891096380911087616, Tweet Status : I'm at 仙台空港 国内線出発ロビー in 名取市, 宮城県 https://t.co/NFMJz6re59
User ID : 226190443 , Lattitute : 33.54746854, Longitute : 133.67422968, Tweet Number : 891096143987437569, Tweet Status : I'm at 高知龍馬空港 in 南国市, 高知県 https://t.co/y45NUsykD5
User ID : 396209573 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891096129777152000, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/14QcaCHJjd
User ID : 261740346 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891096040673337345, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/qC6qA3nj9K
User ID : 153301192 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891095525390471169, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/jEQbCPMptC
User ID : 390165169 , Lattitute : 35.77353396, Longitute : 140.38836211, Tweet Number : 891095420268679169, Tweet Status : I'm at 空港第2ビル駅 in 成田市, 千葉県 https://t.co/9iE5qC38yd
User ID : 3664056554 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891095230656782336, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/GoOliNMYEs
User ID : 2641227955 , Lattitute : 39.70138721, Longitute : 141.13694803, Tweet Number : 891094793618694146, Tweet Status : I'm at JR盛岡駅 新幹線ホーム - @jreast_official in 盛岡市, 岩手県 https://t.co/2jkntTy1Lo
User ID : 326209943 , Lattitute : 34.88820633, Longitute : 136.82588685, Tweet Number : 891094706599407617, Tweet Status : I'm at コストコ 中部空港倉庫店 in 常滑市, 愛知県 https://t.co/G8Hwpt3b0P
User ID : 14908397 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891093324655939584, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/GYMSQQm9GV
User ID : 1380992274 , Lattitute : 35.9070372, Longitute : 139.62309259, Tweet Number : 891093006555770880, Tweet Status : I'm at JR 大宮駅 新幹線待合室 (Lounge Keyaki) in さいたま市, 埼玉県 https://t.co/QE2EIJpEc2
User ID : 287139302 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891092924854829056, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/be24JI8szN
User ID : 2299144380 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891092746727026688, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/UNbBpdWqVg
User ID : 2914847468 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891091497411411968, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/HEZjOAL29U
User ID : 124679494 , Lattitute : 34.73353027, Longitute : 135.50038946, Tweet Number : 891091015502835712, Tweet Status : I'm at Starbucks Coffee JR東海 新大阪駅新幹線ラチ内店 - @starbucks_j in 大阪市, 大阪府 https://t.co/5JrLK7iELu
User ID : 194998418 , Lattitute : 36.6429678, Longitute : 138.18926454, Tweet Number : 891090827887423488, Tweet Status : I'm at 北陸新幹線 長野駅 - @jreast_official in 長野市, 長野県 https://t.co/7PjjIOhrCh
User ID : 112053471 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891090408972980224, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/galxd1oytc
User ID : 102890665 , Lattitute : 35.77337751, Longitute : 140.3867952, Tweet Number : 891090282070114304, Tweet Status : I'm at 吉野家 成田国際空港第2ターミナル本館店 in 成田市, 千葉 https://t.co/ECqOo9KuYv
User ID : 2178877116 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 891090217591087104, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 https://t.co/peIbI4QCf0
User ID : 1639837922 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 891089419465261057, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/3syB1Eez8A
User ID : 984480577 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891089279895707649, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/FMB9Qx1lxI
User ID : 63889999 , Lattitute : 35.24583929, Longitute : 136.92563538, Tweet Number : 891089021472059392, Tweet Status : I'm at ミッドランドシネマ 名古屋空港 in Toyoyama, 愛知県 https://t.co/Jbwhspr2SI
User ID : 56995012 , Lattitute : 38.41057506, Longitute : 140.36628217, Tweet Number : 891087668381200387, Tweet Status : I'm at 山形空港 in 東根市, 山形県 https://t.co/imMGDD4SHF
User ID : 101661203 , Lattitute : 38.13827334, Longitute : 140.92926131, Tweet Number : 891087359441240065, Tweet Status : I'm at 仙台空港 国内線出発ロビー in 名取市, 宮城県 https://t.co/yXRWW88YZm
User ID : 755098238 , Lattitute : 38.25988806, Longitute : 140.8818566, Tweet Number : 891086708384686080, Tweet Status : I'm at JR仙台駅 新幹線ホーム in 仙台市, 宮城県 https://t.co/VUnGNHbc7D
User ID : 47693214 , Lattitute : 34.88820633, Longitute : 136.82588685, Tweet Number : 891086608409268225, Tweet Status : I'm at コストコ 中部空港倉庫店 in 常滑市, 愛知県 https://t.co/YUV3GPbyRu
User ID : 3271974337 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891086300123734016, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/boSfjOC3a8
User ID : 103097171 , Lattitute : 34.75995563, Longitute : 133.85299891, Tweet Number : 891086097547231237, Tweet Status : I'm at 岡山空港 in 岡山市, 岡山県 https://t.co/s8Hv95VP34
User ID : 2576743111 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891085401850564608, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/K6iwNrkKVs
User ID : 2907362905 , Lattitute : 35.17010457, Longitute : 136.88130943, Tweet Number : 891084862916055040, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/4fu6nF5RTZ
User ID : 1380992274 , Lattitute : 35.9059803, Longitute : 139.6231842, Tweet Number : 891084838668783616, Tweet Status : I'm at JR 大宮駅 新幹線ホーム - @jreast_official in さいたま市, 埼玉県 https://t.co/ULhyOx64q6
User ID : 160549434 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891083690599747585, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/tqxvldyBSU
User ID : 84887027 , Lattitute : 36.401695, Longitute : 136.41321, Tweet Number : 891083615542575104, Tweet Status : I'm at 小松空港 in 小松市, 石川県 https://t.co/BITDsC6u6d
User ID : 67776144 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 891083167091871744, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 https://t.co/eyxHCKgJOg
User ID : 103015954 , Lattitute : 37.95203185, Longitute : 139.11313534, Tweet Number : 891082548302028800, Tweet Status : I'm at 新潟空港 in 新潟市, 新潟県 https://t.co/k96UIBxS4k
User ID : 89860312 , Lattitute : 35.17010457, Longitute : 136.88130943, Tweet Number : 891081484735565828, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/x5mKILtFn3
User ID : 2306691955 , Lattitute : 34.6366286, Longitute : 135.22911161, Tweet Number : 891081331605729284, Tweet Status : I'm at 神戸空港 4番搭乗口 in 神戸市, 兵庫県 https://t.co/Tl48PttbaO
User ID : 1549393807 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 891081006844755968, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 https://t.co/Ur0okFI6m1
User ID : 311495226 , Lattitute : 35.17010457, Longitute : 136.88130943, Tweet Number : 891080515331256321, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/XBDKmIkZnu
User ID : 101661203 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 891080068616859648, Tweet Status : I'm at 仙台国際空港 in 名取市, 宮城県 https://t.co/aHKPulD6hA
User ID : 340900051 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891078774657298432, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/TzeA5fZgmf
User ID : 1380992274 , Lattitute : 36.32256813, Longitute : 139.01304066, Tweet Number : 891078305360871424, Tweet Status : I'm at 上越・北陸新幹線 高崎駅 - @jreast_official in 高崎市, 群馬県 https://t.co/n5vQoFO3ux
User ID : 436606545 , Lattitute : 37.95203185, Longitute : 139.11313534, Tweet Number : 891078010866159618, Tweet Status : I'm at 新潟空港 in 新潟市, 新潟県 https://t.co/RSMiFQmhEd
User ID : 397985055 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891077921783390208, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/Hi4HSkGKVN
User ID : 1915665049 , Lattitute : 38.13725698, Longitute : 140.92941999, Tweet Number : 891077702173822976, Tweet Status : I'm at 仙台空港駅 in 名取市, 宮城県 https://t.co/8O7O6z6Vv1
User ID : 1402629896 , Lattitute : 35.77236971, Longitute : 140.38779616, Tweet Number : 891077440285663233, Tweet Status : I'm at 京成 空港第2ビル駅 - @keiseirailway in 成田市, 千葉県 https://t.co/xtfB7j73EP
User ID : 2162808386 , Lattitute : 36.55810219, Longitute : 139.89777289, Tweet Number : 891076278731911168, Tweet Status : I'm at 宇都宮駅 新幹線ホーム in Utsunomiya, Tochigi https://t.co/Yy8iYAV8vZ
User ID : 1480754664 , Lattitute : 38.13849555, Longitute : 140.92944417, Tweet Number : 891075984019075073, Tweet Status : I'm at 仙台空港 5番搭乗口 in 名取市, 宮城県 https://t.co/8VjFeVRH2r
User ID : 876723794 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891075364155514880, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/sJgFdgMGnW
User ID : 58458060 , Lattitute : 34.13477459, Longitute : 134.61796045, Tweet Number : 891074638712799232, Tweet Status : I'm at 徳島阿波おどり空港 in 松茂町, 徳島県 https://t.co/Vebr7BEIsy
User ID : 1380992274 , Lattitute : 36.34255088, Longitute : 138.6355913, Tweet Number : 891074207433449472, Tweet Status : I'm at 北陸新幹線軽井沢駅 3-4番線ホーム in 軽井沢町, 長野県 https://t.co/0MhRmU4kij
User ID : 166052077 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891072924958031872, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ZOOPX1ozvi
User ID : 1380992274 , Lattitute : 36.27790821, Longitute : 138.46434116, Tweet Number : 891072069177311232, Tweet Status : I'm at 佐久平駅 新幹線ホーム in 佐久市, 長野県 https://t.co/o0ixppNFaU
User ID : 356813295 , Lattitute : 37.95203185, Longitute : 139.11313534, Tweet Number : 891070377203556360, Tweet Status : I'm at 新潟空港 - @niigata_airport in 新潟市, 新潟県 https://t.co/ve0OGNgcBP
User ID : 1380992274 , Lattitute : 36.39681208, Longitute : 138.2497108, Tweet Number : 891069350177902592, Tweet Status : I'm at 北陸新幹線 上田駅 - @jreast_official in 上田市, 長野県 https://t.co/IooRBchgzi
User ID : 2214079902 , Lattitute : 35.68113055, Longitute : 139.76775131, Tweet Number : 891069220158656512, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/J5UOLABTNG
User ID : 186067321 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891068620876513281, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/aC4n3cuwMp
User ID : 2306691955 , Lattitute : 34.63730831, Longitute : 135.22911966, Tweet Number : 891067984319565824, Tweet Status : I'm at 神戸空港駅 in 神戸市, 兵庫県 https://t.co/F6wvJlDGv3
User ID : 628974952 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 891067393757335552, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/5d8kKcJYJZ
User ID : 160151033 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891067265071943680, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/H1I3ypVlTO
User ID : 94045779 , Lattitute : 35.17010457, Longitute : 136.88130943, Tweet Number : 891066537582497792, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/TDEg2IwNJy
User ID : 578718850 , Lattitute : 35.9070372, Longitute : 139.62309259, Tweet Number : 891066161173024769, Tweet Status : I'm at JR 大宮駅 新幹線待合室 (Lounge Keyaki) in さいたま市, 埼玉県 https://t.co/41OwCCvPkK
User ID : 264208504 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891065961306107904, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/np5FbUbC8d
User ID : 182688655 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891065424489713668, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/iErydu3YgL
User ID : 2732853835 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891065265097781249, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/MOMSu0WMZs
User ID : 4831583926 , Lattitute : 35.77353396, Longitute : 140.38836211, Tweet Number : 891064017627873282, Tweet Status : I'm at 空港第2ビル駅 in 成田市, 千葉県 https://t.co/RZGC6fl5Wo
User ID : 4831583926 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891063959528370178, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/LoZkEVNhos
User ID : 3051298364 , Lattitute : 35.3146999, Longitute : 136.28960006, Tweet Number : 891063826170380289, Tweet Status : I'm at 米原駅 新幹線 12-13番ホーム in 米原市, 滋賀県 https://t.co/h28FqjzvAA
User ID : 116180183 , Lattitute : 35.77532424, Longitute : 140.3869818, Tweet Number : 891063287244361729, Tweet Status : I'm at 成田国際空港第2ターミナル北ウェイティングエリア in 成田市, 千葉県 https://t.co/H3T2ejtQ57
User ID : 3191984209 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891061770894413826, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/BmFAVNfaMY
User ID : 175011322 , Lattitute : 38.13870027, Longitute : 140.92912598, Tweet Number : 891061706046177281, Tweet Status : I'm at 仙台空港 滑走路 in 名取市, 宮城県 https://t.co/fwdURJqviw
User ID : 2515154474 , Lattitute : 34.47418928, Longitute : 133.48896729, Tweet Number : 891061670491107328, Tweet Status : I'm at 笠岡ふれあい空港 in 笠岡市, 岡山県 https://t.co/x09RaBxw9t
User ID : 1201436179 , Lattitute : 34.44367185, Longitute : 135.25441289, Tweet Number : 891059947802382336, Tweet Status : I'm at ベイ・シャトル 関西空港ターミナル in Izumi-Sano, Ōsaka https://t.co/v3fEmf0VBp
User ID : 2917417604 , Lattitute : 34.73346222, Longitute : 135.49974047, Tweet Number : 891059277019918338, Tweet Status : I'm at JR新大阪駅 新幹線中央口 in 大阪市, 大阪府 https://t.co/KPmwb0bQ1g
User ID : 43051875 , Lattitute : 34.79141347, Longitute : 135.4419744, Tweet Number : 891058943488872448, Tweet Status : I'm at 大阪空港駅 - @osakamonorail in 豊中市, 大阪府 https://t.co/ZkAxf9YrNy
User ID : 76347221 , Lattitute : 34.43580571, Longitute : 135.24369478, Tweet Number : 891058699632074753, Tweet Status : I'm at 南海 関西空港駅 in 泉佐野市, 大阪府 https://t.co/RJBVujrtXk
User ID : 240668814 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891058256499675136, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/kWgbNO4jYj
User ID : 1902749563 , Lattitute : 35.17010457, Longitute : 136.88130943, Tweet Number : 891058110500098048, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/OPgqPW1nax
User ID : 89915781 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891056392118915072, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/HLcyJLaDdw
User ID : 1387087566 , Lattitute : 36.843555, Longitute : 139.900209, Tweet Number : 891056100887453697, Tweet Status : I'm at ブラジルレンタカー 伊奈町国際空港営業所 https://t.co/afTu0Sc076
User ID : 110078275 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891055993496510466, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/XaNKGH1gtH
User ID : 1159776650 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891055581884289027, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/9i8o7aglRQ
User ID : 269964241 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891054484327211014, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/IoVKGtVGia
User ID : 269964241 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891054484327211014, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/IoVKGtVGia
User ID : 147158034 , Lattitute : 35.78731208, Longitute : 140.37655823, Tweet Number : 891054134140563456, Tweet Status : I'm at 成田スカイアクセス線空港第二ビル駅 in 成田市, 千葉県 https://t.co/RdyF4Dg6i3
User ID : 10480352 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891053475462881280, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/pemHmQYqym
User ID : 363540128 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891053308508557313, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/4b1uKPL04E
User ID : 103097171 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891053021739798528, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/DDyLtGcv1k
User ID : 82741314 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891052421492953088, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/fiMetpO90S
User ID : 605985353 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891052353801129984, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/0qLPD6edib
User ID : 72021134 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891052126826360832, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/uxqyV36mWz
User ID : 314604643 , Lattitute : 34.4362216, Longitute : 135.24333, Tweet Number : 891051086467018752, Tweet Status : I'm at JR 関西空港駅 in いずみさのし, 大阪府 https://t.co/mOBbb1EQ2M
User ID : 128353131 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891050992506220545, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/zYaA5TViru
User ID : 753435564230270976 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891050637290504194, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/OGa7LwhbLW
User ID : 103015954 , Lattitute : 34.85944729, Longitute : 136.81485788, Tweet Number : 891050564158713856, Tweet Status : I'm at 中部国際空港 セントレア in 常滑市, 愛知県 https://t.co/a7RIgMCFHl
User ID : 211459659 , Lattitute : 35.17010457, Longitute : 136.88130943, Tweet Number : 891050547293433860, Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/8f8ShT7S2t
User ID : 2344420926 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891050524786782208, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/n6lzzUMdBV
User ID : 83047526 , Lattitute : 34.75995563, Longitute : 133.85299891, Tweet Number : 891050174231052289, Tweet Status : I'm at 岡山空港 in 岡山市, 岡山県 https://t.co/zxfZcFCWhW
User ID : 52316082 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891050030081224704, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/JlT3oC9U9H
User ID : 97615436 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891049947252105217, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/kgedzEULAq
User ID : 175011322 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 891049621518262272, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 https://t.co/oYwP1cH2j7
User ID : 175011322 , Lattitute : 38.13725698, Longitute : 140.92941999, Tweet Number : 891048902958383104, Tweet Status : I'm at 仙台空港駅 in 名取市, 宮城県 https://t.co/DWkZlRKiv1
User ID : 605985353 , Lattitute : 34.8600223, Longitute : 136.81606376, Tweet Number : 891048608912560128, Tweet Status : I'm at 中部国際空港駅 in Tokoname, Aichi https://t.co/i5iFtHcxgR
User ID : 125984938 , Lattitute : 34.75995563, Longitute : 133.85299891, Tweet Number : 891048301377851393, Tweet Status : I'm at 岡山空港 in 岡山市, 岡山県 https://t.co/3wf2AR5dGO
User ID : 1095399354 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891046757177720832, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 w/ @hajime3939 https://t.co/950Y7mZ95x
User ID : 831618696 , Lattitute : 34.98468348, Longitute : 135.75932005, Tweet Number : 891046407955763201, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市, 京都府 https://t.co/mK1b9oGYKb
User ID : 443735218 , Lattitute : 35.77353396, Longitute : 140.38836211, Tweet Number : 891044549040230404, Tweet Status : I'm at 空港第2ビル駅 in 成田市, 千葉県 https://t.co/SVk0BkSVOb
User ID : 153412885 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891044300372533248, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/L1xoNTm5w0
User ID : 215560056 , Lattitute : 35.77324804, Longitute : 140.38761726, Tweet Number : 891043533456539649, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/2MQflg43V5
User ID : 226190443 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891042864309968896, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/VWzl1gNoES
User ID : 359977331 , Lattitute : 35.25373234, Longitute : 136.91915721, Tweet Number : 891041876354191360, Tweet Status : I'm at 県営名古屋空港 / 小牧空港 in 豊山町, 愛知県 w/ @light_ske48 https://t.co/RqUG0Qdufi
User ID : 87147866 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891041589476425728, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/y0zXAzaBmq
User ID : 628523002 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891041541132869632, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/KNun3DKBEl
User ID : 162339507 , Lattitute : 35.25373234, Longitute : 136.91915721, Tweet Number : 891040985576243201, Tweet Status : I'm at 県営名古屋空港 / 小牧空港 in 豊山町, 愛知県 https://t.co/GMXQwlN7AA
User ID : 628974952 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891040749374115840, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/bNkLsyClm8
User ID : 103032539 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891040453331734528, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/b0RjGYDEvL
User ID : 302979759 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891039963650850821, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/tRn5ApvvgA
User ID : 1380992274 , Lattitute : 36.70103534, Longitute : 137.21344663, Tweet Number : 891039906319011840, Tweet Status : I'm at 北陸新幹線 富山駅 in Toyama-shi, Toyama https://t.co/R2vFOnYNRn
User ID : 1620136771 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891038939737460736, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/EPcQoE1Cv4
User ID : 192925685 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891038897311973376, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/6aGULcYjDm
User ID : 107275880 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891038034610749440, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/fLya4xvcH5
User ID : 58458060 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891037682666795008, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/bb7iDnTe42
User ID : 154788025 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891037435475480576, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/SKIm9Ji7AS
User ID : 313885866 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891037214792192001, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/rVhBQD1JuM
User ID : 108922784 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891035813114503173, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/cIluT88Z9A
User ID : 2476972946 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891035187106250758, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/MUSvQuCTbd
User ID : 189583155 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 891034072214102017, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ntlMZofuac
